"cog","birthyear","gender","position"
5362.45654774132,1970.85121230222,"female","medial"
3899.26409012033,1987.3741750652,"male","initial"
4388.26357753944,1955.79299969133,"male","initial"
3971.62130945107,1996.09387191013,"male","initial"
4599.64554374939,1971.29067378119,"male","final"
4249.18310027849,1970.96995496657,"male","initial"
4602.89381847563,1960.19067784306,"male","initial"
4373.88906414795,1973.3990550926,"male","final"
4137.83475043503,1947.55429939367,"male","medial"
3883.326930309,1957.38779026549,"male","medial"
5744.49855011594,1966.25987483189,"female","final"
6011.41540577611,1959.51952497009,"female","medial"
5166.09661877845,1997.04222314991,"female","medial"
5079.77689579404,1974.42350444384,"female","medial"
6732.37495286605,1940.40372442454,"female","initial"
4526.32089730134,1956.09143099748,"male","initial"
6385.36501520681,1981.6246340517,"female","final"
5371.59581780742,1955.18144357484,"female","medial"
5967.31259144067,1969.6499852743,"female","initial"
3576.32548850201,1961.16788951214,"male","medial"
4270.6898386187,1972.40732830018,"male","final"
4052.68659207448,1994.77050870657,"male","final"
4005.34964721726,1966.13358789589,"male","medial"
4490.2766499791,1963.42005069368,"male","final"
4226.73793479081,1955.91952299699,"male","medial"
4395.89060761656,1941.89424591139,"male","medial"
6413.42936824467,1958.97118525114,"female","final"
3160.38933163877,1984.18747399468,"male","medial"
3634.30783587628,1996.18875443935,"male","initial"
5896.49525817349,1977.8750730399,"female","final"
4187.17347913993,1978.20765191223,"male","final"
4049.62550416265,1970.6773381168,"male","medial"
5787.56299186316,1953.63857999444,"female","final"
4137.44233606904,1964.53907606192,"male","initial"
6378.85971177416,1957.13011727668,"female","final"
4375.66026546765,1955.62337494921,"male","final"
6259.1327734395,1979.50045194477,"female","initial"
3499.71571716139,1987.01294142753,"male","medial"
4335.33947843284,1950.10085093789,"male","initial"
4161.13194081043,1945.51298032049,"male","initial"
3886.49182645352,1959.2892241478,"male","medial"
5393.51752116716,1966.57805218361,"female","medial"
3729.64181312596,1961.85096662026,"male","initial"
3922.41320108694,1991.79691459052,"male","initial"
4417.76725438977,1960.81520209089,"male","final"
3909.43434359014,1961.34302034043,"male","medial"
4014.54835016142,1960.63161586411,"male","initial"
5755.29951147309,1976.15168632939,"female","final"
3890.04929075383,1970.00954380259,"male","medial"
4495.12299892944,1952.65865183435,"male","initial"
6161.3527122958,1970.01322334632,"female","initial"
5207.75230214601,1988.18855199032,"female","initial"
5378.91742600257,1972.04618691932,"female","medial"
4254.70234171543,1949.30849036667,"male","final"
5495.4142844792,1969.26670239773,"female","medial"
4416.50406551646,1954.55867927521,"male","final"
3609.37478535635,1987.92558253277,"male","final"
4278.31371443579,1948.31994931214,"male","initial"
6006.64708986599,1962.40867180284,"female","initial"
5589.18931521673,1977.61092384346,"female","initial"
6599.97641658866,1947.46144179255,"female","initial"
4150.50787726849,1941.94171008654,"male","medial"
3757.70463712193,1940.45685972553,"male","initial"
6501.73993061059,1944.17963698041,"female","final"
4005.75257945446,1984.07060165424,"male","final"
4599.5855256724,1942.36645151861,"male","medial"
4066.47317422766,1986.61810732447,"male","initial"
6562.06129128503,1944.87875763793,"female","final"
4367.38783420974,1970.6651157653,"male","initial"
4612.45922714256,1949.43669048604,"male","final"
6145.95397475488,1968.66672786418,"female","final"
4684.37075361776,1948.71743067168,"male","final"
4602.58867683722,1979.84657298308,"male","final"
3357.89696679306,1984.74514729809,"male","medial"
4188.67261899238,1984.83725872822,"male","initial"
6504.4235852022,1975.85614996497,"female","final"
5344.03899316447,1973.6963033909,"female","medial"
5607.05502948128,1995.74688172434,"female","medial"
4128.65677649884,1965.35314699169,"male","medial"
5892.09707445387,1979.72436104901,"female","initial"
5612.58204224577,1963.35171122104,"female","medial"
3754.8287339666,1998.2546241628,"male","final"
3968.521945848,1974.3124887906,"male","final"
4695.21715884638,1979.44551568013,"male","final"
5881.35323367515,1955.44205883518,"female","medial"
5187.78381027477,1996.99084494729,"female","medial"
4004.80457431849,1985.90584197082,"male","medial"
4350.75794123087,1960.27364429552,"male","medial"
5998.53887092656,1970.7322399877,"female","medial"
4313.73875310238,1987.09041604307,"male","final"
5567.53031309784,1983.40521945618,"female","medial"
5853.42500922148,1992.01449281536,"female","medial"
4241.25637034836,1980.97476361319,"male","initial"
6404.73657254051,1959.52921858523,"female","final"
4020.42085408449,1963.32741223741,"male","final"
3576.53002246661,1969.83026067726,"male","final"
4051.1432306723,1956.16006975994,"male","initial"
3777.95500348393,1997.67219084315,"male","initial"
6037.77044025106,1990.9255285142,"female","initial"
3538.27849830704,1972.57995964494,"male","medial"
4239.04463617483,1999.73104835022,"male","final"
4434.21147017494,1988.335483009,"male","initial"
5702.9927549567,1982.1406288445,"female","initial"
4459.20269148203,1941.95354857482,"male","medial"
4191.67963044162,1962.51444662921,"male","initial"
4668.81261535161,1975.35664931871,"male","initial"
5919.33586385163,1947.61655846611,"female","initial"
6168.89868472453,1946.07309756335,"female","final"
4501.48224246901,1964.15118481498,"male","final"
5174.16158653584,1974.86188286915,"female","medial"
6217.25814370088,1948.94928295631,"female","initial"
5716.3412251225,1956.97397926822,"female","final"
4673.6057624145,1953.87950880453,"male","medial"
4276.22533937108,1976.55745026655,"male","initial"
4062.48407183318,1972.35425369814,"male","medial"
4475.32606524794,1964.0719906101,"male","initial"
5871.56451406774,1949.5156966988,"female","initial"
5557.41474551241,1978.93988762517,"female","medial"
4674.68122510267,1996.10476793721,"female","medial"
5756.69309572563,1992.73534387816,"female","initial"
5444.49809514627,1977.67600098159,"female","initial"
3755.71090476897,1985.46759234741,"male","initial"
3638.83040208152,1985.83655504975,"male","final"
4410.26930132309,1977.67556494102,"male","medial"
5689.16856439353,1958.99363018572,"female","final"
6192.270558798,1945.02656413242,"female","medial"
4638.46779401514,1953.74458245933,"male","final"
4193.52923222114,1964.40510628745,"male","medial"
3898.7830970883,1940.96945135389,"male","final"
3930.53262412799,1990.68903220817,"male","medial"
5683.15877327414,1987.67007380724,"female","final"
5395.90322927533,1993.49873643834,"female","initial"
4452.397776089,1953.44388356898,"male","medial"
4297.39380620607,1941.34263519663,"male","initial"
6513.58166232859,1956.20656505693,"female","final"
5918.97647646981,1997.14203006122,"female","initial"
4052.68156307598,1966.55338848941,"male","final"
6127.32541578599,1971.57901003491,"female","initial"
4393.42033021499,1981.09952437226,"male","final"
4718.45791459869,1951.41530114692,"male","initial"
4022.44231605749,1951.09043095727,"male","medial"
6435.98302409328,1944.49960759841,"female","final"
5949.48598863145,1944.80616316199,"female","initial"
3727.80457392202,1945.15443921555,"male","medial"
5747.91130039678,1957.20076372847,"female","medial"
4321.87581791039,1991.73961645924,"male","initial"
4158.10250733774,1971.86322201509,"male","final"
4277.90867564268,1944.67259604018,"male","final"
3962.20304527895,1976.84906725306,"male","medial"
3987.46445226941,1990.24008452427,"male","medial"
5600.58888992378,1999.73529958166,"female","final"
4328.91244531503,1956.54440273531,"male","initial"
3847.3599979714,1950.35147393588,"male","final"
6359.9845295128,1962.12857910898,"female","final"
3809.3001704695,1969.50552384369,"male","final"
5799.85304580668,1969.49143799953,"female","medial"
4399.6696069199,1956.06813088525,"male","initial"
4837.75222631307,1969.77517352439,"male","final"
3714.49912137728,1957.72981283255,"male","medial"
5875.66756652261,1953.58034556266,"female","medial"
4312.13637404892,1986.9303820841,"male","final"
4044.34421528088,1946.05284790508,"male","initial"
4520.09975795105,1951.82956082746,"male","final"
4252.01254660086,1997.45913188905,"male","final"
4280.99394050226,1956.2806709297,"male","final"
4141.37798782786,1999.01162264403,"male","final"
4162.95628292617,1997.08528165706,"male","final"
4629.15460725716,1975.48131462187,"male","initial"
6852.13289474637,1946.04138718918,"female","initial"
4730.4786915585,1947.06893206108,"male","medial"
4008.31427857227,1954.76315476932,"male","medial"
4003.51987122235,1986.68678323273,"male","medial"
6002.27690070944,1978.87091153301,"female","final"
4768.08647047028,1960.03446565475,"male","final"
6262.09920321284,1953.5431665834,"female","medial"
4488.03347560514,1987.44171420578,"male","final"
6385.93980230085,1948.79811244085,"female","initial"
4507.58865980491,1970.17011765391,"male","final"
4637.53973703046,1946.28152473364,"male","medial"
5581.80876986269,1958.54963401332,"female","medial"
6091.823809157,1976.99061179534,"female","final"
5995.09901437185,1976.73587108962,"female","medial"
4122.25996421982,1952.38722225651,"male","initial"
3284.87068480406,1994.22649970744,"male","medial"
6230.87375204719,1955.27741538826,"female","final"
5643.30819989681,1984.80533581693,"female","final"
3898.19691282715,1980.10365087073,"male","final"
5095.33118562681,1984.67124991119,"female","medial"
6522.09677051165,1958.69429294951,"female","medial"
6012.04584793295,1974.964582026,"female","final"
6208.55149507559,1957.38732779399,"female","final"
5852.68213110606,1969.72028083168,"female","initial"
4170.58719351006,1943.51990763564,"male","initial"
5508.74502230927,1996.02680085693,"female","final"
4337.19115844461,1941.66197928134,"male","initial"
3373.21513478503,1975.38728689309,"male","final"
6226.79859960476,1963.37593851145,"female","initial"
5564.49598892145,1974.34560588561,"female","medial"
3136.86266883026,1987.01247142628,"male","initial"
6118.06879999241,1957.45706838556,"female","final"
5657.09126984078,1991.49049570784,"female","initial"
3651.10810422104,1992.46796042658,"male","final"
3736.2327073365,1961.38826658018,"male","medial"
4483.40357469421,1951.82582340669,"male","final"
3997.55489419314,1946.16502650548,"male","medial"
4138.88170997323,1953.07300289162,"male","initial"
6607.0893076896,1951.83186632581,"female","final"
5919.12442459223,1977.15479130391,"female","initial"
4236.27035019179,1968.46385517158,"male","final"
6844.12690019033,1968.0444113398,"female","final"
5859.14386943708,1975.90173962526,"female","final"
6004.42738368079,1975.87808818556,"female","final"
5656.54475493618,1997.28979623877,"female","initial"
6378.99842569473,1958.99787275586,"female","final"
3457.9147876712,1992.6852769265,"male","medial"
3718.58877887605,1967.58963187691,"male","medial"
4801.19239442567,1940.00032056589,"male","medial"
6494.65538088518,1966.53292683885,"female","final"
5730.46114265207,1990.1445522299,"female","final"
5045.23511627704,1983.83042591624,"female","medial"
3906.02499258304,1942.7953078365,"male","medial"
6056.4619140491,1994.16915910784,"female","initial"
3856.58812219356,1964.94619077072,"male","medial"
5570.98805940232,1984.74421855528,"female","medial"
6893.79716819352,1976.32723281626,"female","initial"
3525.12776155812,1980.01269119792,"male","medial"
6688.04681777923,1948.04448179435,"female","initial"
5691.54623935122,1978.31640901975,"female","initial"
5323.86196783766,1987.88174548652,"female","initial"
5796.63530902408,1970.50642057788,"female","initial"
4347.03271316973,1985.22946043871,"male","medial"
6236.36678734549,1955.60002057813,"female","final"
3336.05036404319,1999.78164379485,"male","medial"
5348.30698400619,1975.12606060598,"female","medial"
5809.78636290813,1949.51136947144,"female","final"
6071.69067221163,1979.53283268958,"female","final"
5750.30686388342,1965.31570848078,"female","initial"
5463.79318774548,1977.88825620897,"female","medial"
3606.51237639209,1985.3989884397,"male","medial"
5217.57890506084,1991.38136166614,"female","initial"
5248.48908462674,1994.12625225727,"female","medial"
3841.99793207847,1989.61626938544,"male","medial"
3394.73855515771,1987.87918457761,"male","final"
3440.16326648617,1993.60405327752,"male","medial"
4175.25782765399,1964.13752271794,"male","final"
5241.51452315094,1997.91098108049,"female","initial"
4164.68766928185,1986.94219017401,"male","initial"
4429.48531836306,1945.15710901935,"male","initial"
6247.91226940373,1967.75400091428,"female","initial"
5907.45245659663,1977.39367870148,"female","initial"
5975.97144089153,1944.75329363719,"female","final"
4093.58194266705,1949.7732152231,"male","final"
4105.72913691856,1947.12409279309,"male","medial"
5998.91892653549,1998.32169440575,"female","initial"
4630.88935608306,1946.51311643887,"male","initial"
4356.30971047368,1975.605768268,"male","medial"
4006.82017268572,1966.78575413767,"male","medial"
5305.98464268021,1970.18583970144,"female","medial"
6699.70242475875,1957.61001314037,"female","final"
6309.72507003621,1952.02112622093,"female","initial"
5549.84291794372,1979.91980625782,"female","final"
5175.58137609593,1997.82280580606,"female","medial"
3842.97784115526,1994.8420674447,"male","medial"
5144.99051053303,1960.27536903974,"male","initial"
4840.56042845118,1944.80645063333,"male","final"
5784.5494980182,1976.07334695291,"female","final"
4056.67047337991,1979.98748934362,"male","final"
5783.17608332229,1994.39557036385,"female","medial"
5997.12631856041,1960.63478895929,"female","final"
5893.90001914967,1958.21267946623,"female","initial"
5439.15814834054,1982.55019760691,"female","medial"
4191.19225623937,1997.03599031083,"male","initial"
5600.72785761498,1976.2220990099,"female","final"
5743.3110423455,1967.75348908734,"female","initial"
4607.64182118844,1961.65976419114,"male","final"
6521.82427036278,1941.84592394624,"female","initial"
3630.80311489227,1951.21344031766,"male","final"
5313.60999328624,1993.89410631265,"female","final"
5499.75778494393,1968.81874996703,"female","final"
5744.20568612433,1970.4509453848,"female","final"
3457.62101607227,1995.03276346717,"male","medial"
6165.86932408599,1968.03740295116,"female","medial"
5757.88578030479,1977.85411459394,"female","final"
4051.0070340714,1977.40351550747,"male","medial"
4387.16448900258,1942.20699050464,"male","initial"
6168.45440226519,1950.84778936114,"female","initial"
3669.29948212288,1973.67492403369,"male","medial"
5596.40657313646,1967.925968091,"female","initial"
4161.91120921733,1962.71805106197,"male","medial"
5685.78593038045,1989.03301160783,"female","initial"
3889.94460648792,1959.19980520848,"male","medial"
4316.75356383136,1972.70518467762,"male","final"
6436.26148681382,1944.32123055682,"female","medial"
6029.19216397423,1957.62677951716,"female","initial"
6110.00064398249,1970.01501884777,"female","final"
3945.53094568763,1947.34288702253,"male","medial"
4075.87018301232,1950.07217513397,"male","initial"
4386.82608141624,1965.85623424035,"male","initial"
5495.57857110413,1992.63083568309,"female","initial"
4029.95024376959,1990.83801309112,"male","final"
3618.49857092932,1943.41457601637,"male","medial"
3597.95116845719,1965.29398106504,"male","medial"
4002.81513678242,1991.87900401652,"male","initial"
5020.3539621121,1968.88772896491,"male","initial"
3953.44788654505,1951.91701604053,"male","initial"
4606.80650056957,1953.48190276418,"male","initial"
6505.01226492146,1947.02603476588,"female","final"
5180.32758216419,1992.83623440191,"female","final"
3743.89581246443,1990.96639427356,"male","final"
7001.69724837671,1942.561963154,"female","initial"
5784.28304943058,1962.36332880799,"female","final"
5972.69070543003,1948.85325948242,"female","medial"
5740.63942399778,1940.62245085835,"female","medial"
4132.46522677008,1999.39537168015,"male","initial"
4050.65493013387,1995.25464169215,"male","final"
3768.0019197915,1996.52254149318,"male","medial"
4329.6771906291,1998.77080291044,"male","initial"
3876.04129423946,1953.45935164485,"male","medial"
5110.51388075937,1984.39644133672,"female","medial"
4186.60696501673,1966.62020323798,"male","final"
5818.61722732,1954.37801778782,"female","final"
5644.87463963191,1989.09098680131,"female","final"
5373.25810944437,1972.18218628783,"female","final"
4269.23873793408,1956.14252389409,"male","medial"
4276.70998342475,1942.60104109533,"male","final"
3706.13478753204,1958.64409683272,"male","initial"
4108.29270717858,1976.48729878012,"male","initial"
5166.07910393352,1975.6772717135,"female","final"
3433.46564297698,1969.30572071578,"male","initial"
4476.67926446803,1958.7363784574,"male","final"
3825.78033014119,1969.67611404136,"male","medial"
4861.64553609118,1960.98717373796,"male","medial"
5822.16196323541,1966.49466304574,"female","initial"
3890.46492378573,1945.74562614784,"male","medial"
6014.0608770297,1971.08508853707,"female","final"
6165.10780190603,1972.33003925998,"female","initial"
5458.79842579998,1953.20878613275,"female","medial"
3907.45905137646,1982.34288008884,"male","initial"
5299.0229890069,1978.45594085753,"female","initial"
3943.14210312061,1994.85114486422,"male","medial"
3850.37013081715,1998.22495360859,"male","final"
3919.04883488276,1979.02538956143,"male","medial"
4213.69130102333,1981.76000419073,"male","initial"
3703.94106768494,1953.85575728491,"male","medial"
5972.92282916253,1941.97511892766,"female","final"
4621.70692332017,1940.27216795366,"male","initial"
5933.60881081955,1946.54728117399,"female","final"
5760.36588162529,1960.24396347348,"female","medial"
3663.68594035199,1998.98993287701,"male","initial"
6507.20906115378,1947.16748601757,"female","final"
4595.27437569253,1973.6193969287,"male","medial"
6006.19220487184,1983.17841601092,"female","initial"
5699.12739483993,1989.35633034911,"female","medial"
3418.41023809903,1955.192723535,"male","initial"
4394.25076279318,1977.23890416324,"male","initial"
4324.68256830991,1943.49060173612,"male","final"
6684.11624935673,1941.63108997047,"female","final"
4899.69373792691,1948.49193293136,"male","final"
5764.08986912702,1964.2811531527,"female","final"
6653.47965747997,1960.85950476583,"female","final"
4547.03618050327,1962.07693141419,"male","final"
6478.79514472182,1948.3676792914,"female","initial"
5557.93434158514,1996.61876391154,"female","initial"
6878.90487877091,1958.04720991291,"female","initial"
3291.69270962645,1986.54778803233,"male","final"
3723.53244911791,1996.41675644089,"male","medial"
5716.70149759193,1946.64379929192,"female","initial"
5760.77472260753,1968.12620806973,"female","medial"
4542.90654177368,1945.28250697069,"male","final"
4233.88538609418,1971.27905399073,"male","final"
4346.50060079239,1996.27536352724,"male","initial"
5483.24865779422,1956.97699975688,"female","medial"
4884.00709306668,1940.5682083359,"male","initial"
6098.8020237367,1962.72821171675,"female","initial"
3488.67109767515,1970.99149356596,"male","medial"
3927.46402312098,1944.09317706246,"male","medial"
5812.83019776306,1968.53734050412,"female","medial"
3705.31619595408,1990.5310869636,"male","medial"
4091.21621182633,1959.02365748771,"male","final"
6063.48976841211,1978.35223260336,"female","medial"
3932.48084836148,1947.82042901032,"male","final"
5817.11027775004,1957.00397589244,"female","medial"
4948.88796755121,1983.67084546015,"female","medial"
3631.18444828794,1955.6345952861,"male","medial"
3746.00368626897,1958.26819008682,"male","final"
5818.86276531807,1996.03458281141,"female","final"
3547.30319384477,1991.74173551612,"male","medial"
6323.1298690164,1995.99180712365,"female","final"
3687.55221581605,1980.62643165234,"male","medial"
5493.69488141237,1994.14133644197,"female","medial"
4303.21721351377,1959.66310712509,"male","initial"
5824.02044952845,1971.77372536156,"female","medial"
6185.48221029668,1940.71523381863,"female","final"
6136.41740854451,1946.84776884038,"female","initial"
4104.08058691954,1970.87512061931,"male","medial"
5610.43287648134,1955.98228431307,"female","final"
6284.59992575847,1973.53935598396,"female","initial"
4721.82539948577,1949.79375124909,"male","initial"
3945.97241471897,1962.14588831179,"male","initial"
3677.36541077276,1977.02281333506,"male","medial"
4202.76370189195,1944.20549316797,"male","initial"
5599.10301371981,1969.54352503177,"female","medial"
6172.3210702515,1958.6739110807,"female","final"
3458.87401369162,1997.08250723314,"male","initial"
5025.24147772595,1999.34230010957,"female","final"
4280.36027832972,1992.02048003674,"male","initial"
4117.2585192917,1970.45018150005,"male","medial"
3969.14750439811,1945.92589448206,"male","final"
5995.87978905128,1966.54685545247,"female","initial"
6114.06474455306,1953.50355215836,"female","initial"
6843.57220635826,1954.97670438606,"female","final"
6757.05639831393,1970.37077654619,"female","final"
4627.92657575268,1964.29482470732,"male","initial"
4284.58231881662,1965.56110265199,"male","final"
3584.58124165771,1985.73185482528,"male","final"
6186.19301313095,1956.43141152337,"female","initial"
3480.27857656902,1993.21062558796,"male","medial"
6927.67259113457,1957.86233946681,"female","final"
3874.56628322595,1971.51937625837,"male","medial"
6196.79066994643,1966.34230264928,"female","initial"
5561.96706225886,1961.49438234046,"female","medial"
6308.61858953606,1962.25096069276,"female","initial"
4567.86328117507,1972.45580862742,"male","initial"
4182.11658197014,1987.90149992798,"male","medial"
5590.54948626696,1987.32710267417,"female","final"
4941.36531741931,1994.80809169356,"female","initial"
5765.89916263264,1960.37497646175,"female","medial"
6058.83892893597,1973.7410772685,"female","medial"
6669.50665833918,1948.73785312288,"female","initial"
3939.77876828404,1970.19507720135,"male","final"
5353.67615609849,1998.02013219334,"female","initial"
5936.82786503775,1981.17491338868,"female","medial"
4095.50091496366,1977.11171223316,"male","initial"
6476.39844410488,1942.63044598512,"female","medial"
6449.79326014936,1980.04265367985,"female","final"
4112.17659424728,1976.8387764832,"male","final"
3816.38725201779,1950.86325394455,"male","initial"
6183.9066307969,1956.43606646918,"female","medial"
4044.90608093119,1981.27424017061,"male","medial"
5858.47213344041,1950.98078800831,"female","final"
6016.39584906641,1941.96767861955,"female","initial"
6217.52694038098,1966.02649143897,"female","initial"
6308.32764998932,1974.60858283099,"female","final"
3987.85391159711,1991.18094179779,"male","medial"
4505.53515018238,1995.57638776489,"male","final"
5768.72191508722,1988.01384785678,"female","final"
5310.31259545722,1999.12718904205,"female","medial"
4583.48755203539,1969.55863028299,"male","medial"
5566.26667830374,1947.87485274952,"female","medial"
4538.92257050013,1940.54375738837,"male","initial"
5506.24959921202,1996.91063308157,"female","final"
5448.00200474726,1977.59994375985,"female","medial"
6078.28516778353,1973.32614946645,"female","medial"
6011.02093362837,1984.17896764819,"female","initial"
4389.47635623876,1998.09320800006,"male","initial"
4365.74020576626,1981.41974553932,"male","final"
3955.74558712127,1953.78596944734,"male","final"
5318.48773984357,1999.6967796376,"female","initial"
5969.92422405862,1943.49948159419,"female","final"
5574.80496940437,1993.81672719494,"female","initial"
5740.10507917087,1981.66632221546,"female","final"
6479.50863190716,1953.35443838034,"female","final"
5384.9771374777,1980.57532412931,"female","medial"
6494.28414394251,1948.480257052,"female","final"
5564.47935436054,1984.20751492959,"female","medial"
3895.62938060666,1975.50046991091,"male","initial"
5668.37577735759,1968.20717187598,"female","final"
3564.12574517752,1992.91033430956,"male","medial"
6236.67578199885,1966.91201726906,"female","final"
5120.17080794678,1974.86966285389,"female","medial"
6510.54165746832,1954.30206487887,"female","initial"
6011.81492853466,1942.0698027499,"female","medial"
4005.40583721388,1971.02272372693,"male","initial"
5989.34464390758,1974.71576492302,"female","final"
3686.85431889056,1941.07130729128,"male","medial"
4199.81509308612,1946.8212102633,"male","final"
5767.63470053008,1986.03945429903,"female","final"
5051.97556003253,1998.67970338557,"female","medial"
5376.66346156954,1980.04562764894,"female","final"
4702.39508760266,1951.68871681672,"male","final"
3944.21657184496,1967.07785991486,"male","medial"
5144.45887490932,1967.47131098993,"female","medial"
3943.95376509013,1985.22578958422,"male","medial"
6264.40052757679,1945.20365666132,"female","final"
3987.10376143317,1976.12642564811,"male","initial"
3873.43392917951,1986.58070834819,"male","initial"
5334.13863827965,1994.79811938014,"female","final"
4361.17138852341,1943.1295904424,"male","initial"
4208.85804319869,1956.94799729623,"male","medial"
5584.41011463822,1983.06876895484,"female","final"
4146.75121354489,1955.52760972176,"male","initial"
4218.2547147443,1985.56105290074,"male","medial"
5777.60929906256,1957.75536428206,"female","medial"
5805.09280826624,1962.38400749397,"female","medial"
3836.26504753534,1988.59513388947,"male","final"
3910.28265327306,1993.78122894093,"male","medial"
5413.40740984711,1985.92164308764,"female","final"
3848.94144054543,1973.24074019212,"male","initial"
4913.99785158854,1951.98181624059,"male","initial"
5494.54566033828,1960.12286292389,"female","final"
6197.8839454171,1978.9426970575,"female","medial"
4490.65902943699,1977.26422125474,"male","initial"
3954.07393577253,1992.04066786449,"male","initial"
4313.08383700305,1979.18425266631,"male","initial"
4246.00572456023,1987.90231983177,"male","medial"
3590.03141197127,1998.19727210794,"male","initial"
5256.19776276892,1963.70484886225,"female","initial"
3553.75260112402,1949.27741134539,"male","final"
4316.24687486041,1972.29785921983,"male","final"
5288.5692491017,1984.42362964619,"female","initial"
5806.2991180191,1959.34301667381,"female","final"
4768.02592509309,1958.51206742693,"male","initial"
4635.72991117968,1964.66927751433,"male","final"
4351.27236182778,1983.14118084498,"male","medial"
6519.63524974268,1959.41080187913,"female","final"
5314.10102987133,1993.58547249809,"female","initial"
6297.74354598113,1944.57909567282,"female","medial"
3704.5823188259,1947.93636686634,"male","medial"
4223.2626720226,1942.66850668471,"male","initial"
6141.43085457661,1958.19343106821,"female","medial"
6020.26541830615,1952.08394913003,"female","initial"
4590.85770526542,1976.63913128432,"male","initial"
3559.35204019257,1990.76263196766,"male","initial"
4233.73525732483,1955.00220351852,"male","medial"
4787.00252458392,1985.15279946849,"male","initial"
6211.48567130881,1945.76153206639,"female","final"
4374.0811156212,1961.82108915877,"male","final"
6128.85434885615,1963.55065348558,"female","initial"
5722.79457585646,1979.50400249101,"female","initial"
3738.93700818281,1958.37886240333,"male","medial"
4080.55455217166,1961.53264166322,"male","initial"
5796.78455578325,1974.34591917321,"female","medial"
5412.78536884137,1976.37972264085,"female","medial"
4066.23212754173,1976.49781172629,"male","final"
4962.42597038919,1993.27353618573,"female","medial"
4558.79195162999,1946.05197907891,"male","initial"
3781.8089805495,1985.71202215273,"male","medial"
5616.96281082618,1984.21204691287,"female","medial"
3957.23080669402,1993.58230208512,"male","final"
6384.25432239716,1942.68484794535,"female","initial"
4227.39367202017,1988.86706104502,"male","initial"
5813.57093566092,1986.37624355499,"female","final"
4356.64988568881,1958.32031536847,"male","initial"
5695.42137889319,1981.83835727163,"female","final"
4129.35448282134,1957.81501902733,"male","medial"
5821.13458827343,1953.18976682611,"female","initial"
4268.22527220097,1965.58984692208,"male","final"
6945.38177901761,1948.11450639274,"female","final"
4289.60029136737,1995.87156869471,"male","final"
5879.38647986839,1955.84376735613,"female","final"
4047.1067733905,1947.47640983202,"male","medial"
4501.7905483126,1963.72176545672,"male","final"
3394.85468891595,1989.01729329024,"male","medial"
5687.35933619013,1989.42634562962,"female","medial"
6002.30255977009,1985.44690885581,"female","final"
4789.60238572797,1999.35564676765,"female","medial"
4354.72203135989,1995.6370052835,"male","final"
5695.79517178758,1946.62611089181,"female","medial"
4761.18791639926,1969.05382616911,"male","medial"
5652.04828747835,1988.84794223122,"female","initial"
5709.62445550753,1989.40277054906,"female","final"
4056.38607072078,1984.50694259256,"male","initial"
5693.14818771716,1940.03485893831,"female","medial"
5883.34985569716,1965.19657034427,"female","final"
5874.18481036037,1994.51724366285,"female","final"
4187.36788414064,1959.54020784702,"male","medial"
4320.80153741015,1970.04042576533,"male","initial"
4027.06555994995,1975.76790235471,"male","initial"
3785.97747241161,1961.71716379933,"male","medial"
5007.14698128367,1991.4084478002,"female","final"
4319.61198240149,1943.8041367149,"male","initial"
4432.44552762446,1952.38895374816,"male","final"
5955.03541550157,1948.78558143973,"female","initial"
3932.33682043146,1994.1912583448,"male","initial"
6457.15766053793,1951.43538495526,"female","initial"
3596.83826374524,1997.44698173366,"male","initial"
3600.1714761096,1982.97287155874,"male","medial"
3943.56078042532,1975.4463879019,"male","final"
4236.12042222717,1945.26503986679,"male","medial"
5626.2124032259,1949.18879942968,"female","medial"
4295.87041017984,1966.6620375542,"male","medial"
6323.62670533909,1971.60317534115,"female","initial"
6157.12844171036,1941.4452244807,"female","medial"
3962.98573755631,1953.70904254727,"male","final"
6955.28605590008,1948.30781617202,"female","initial"
4346.54570975573,1967.1116288146,"male","initial"
6012.37305472302,1985.5886707129,"female","medial"
5955.29354042776,1975.82825351041,"female","initial"
4197.66484126482,1959.93781008758,"male","initial"
4509.81253078742,1945.02091679722,"male","initial"
5334.94935572899,1977.08873799536,"female","medial"
4121.49021376089,1940.49616592005,"male","final"
6080.38511199973,1972.27895415854,"female","initial"
4164.86351452377,1982.37411695533,"male","final"
6644.48519169765,1942.78725713026,"female","final"
3983.04737885353,1949.26472121384,"male","medial"
5471.45471155418,1945.25244165678,"female","medial"
3869.4603329084,1981.79923529737,"male","medial"
5708.29151408497,1954.11635956727,"female","initial"
4029.11187584065,1984.48710366152,"male","medial"
4997.00089972574,1996.33450055029,"female","initial"
4602.8284970027,1961.67579663452,"male","initial"
4885.11451515676,1965.01615552232,"male","initial"
5721.59507851868,1979.71521445084,"female","final"
4942.9622167874,1946.77370997611,"male","initial"
4782.62996591702,1970.03386931494,"male","initial"
2859.82719997789,1999.18220260181,"male","medial"
6045.18170052383,1943.29945764504,"female","medial"
5675.32477415266,1974.28678226192,"female","medial"
3836.43478541344,1994.78291798849,"male","medial"
3467.48656003968,1963.83182585239,"male","initial"
5686.26515320202,1967.35884637106,"female","medial"
4161.70077376232,1999.37093436718,"male","medial"
5815.48440653778,1999.19376744889,"female","initial"
6216.11429433826,1969.66642264742,"female","final"
5860.97213034044,1989.12971390411,"female","final"
5735.19005386588,1963.58576565515,"female","medial"
